carat,depth,table,x,y,z,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,clarity_I1,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
0.9,63.2,58.0,6.05,6.1,3.84,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.5,63.1,56.0,5.05,4.96,3.16,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.35,60.9,57.0,4.58,4.6,2.8,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.52,61.8,56.0,5.2,5.17,3.2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.7,61.2,64.0,5.68,5.73,3.49,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.27,62.5,59.0,4.11,4.15,2.58,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.32,62.6,60.0,4.36,4.33,2.72,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.5,61.4,54.0,5.13,5.16,3.16,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.72,62.3,54.0,5.74,5.79,3.59,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.51,63.7,54.0,5.1,5.08,3.24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.34,62.4,54.0,4.49,4.52,2.81,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.03,60.7,57.0,6.5,6.58,3.97,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.33,61.7,54.0,4.45,4.47,2.75,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.7,61.9,56.0,5.68,5.7,3.52,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.31,60.8,60.0,4.37,4.42,2.67,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2.06,59.3,61.0,8.44,8.36,4.98,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.2,61.8,56.0,6.85,6.81,4.22,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1.01,57.7,63.0,6.55,6.65,3.81,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.32,59.5,57.0,4.45,4.49,2.66,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.5,60.8,58.0,7.24,7.34,4.43,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.11,61.1,60.0,6.68,6.62,4.06,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.2,62.2,58.0,6.8,6.7,4.2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.24,62.2,57.0,3.97,4.0,2.48,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.54,60.8,58.0,7.44,7.39,4.51,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.55,61.3,61.0,7.46,7.39,4.55,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2.06,60.7,58.0,8.18,8.25,4.99,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.32,62.8,57.0,4.36,4.33,2.73,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.52,61.5,56.0,5.17,5.21,3.19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.54,61.2,56.0,5.27,5.28,3.23,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.71,63.1,59.0,5.62,5.75,3.59,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.52,62.4,55.0,7.35,7.4,4.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.3,61.9,61.0,4.28,4.32,2.66,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.91,61.8,56.0,6.19,6.27,3.85,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,61.0,55.0,6.45,6.41,3.92,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.93,64.4,57.0,6.14,6.09,3.94,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.31,61.8,56.0,4.36,4.31,2.68,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.32,61.6,55.0,4.43,4.46,2.74,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7,62.1,60.0,5.62,5.66,3.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.25,62.9,58.0,4.01,4.03,2.53,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.68,61.3,56.0,7.77,7.67,4.73,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.5,60.2,61.0,7.27,7.32,4.39,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.2,63.2,59.0,6.77,6.74,4.27,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.3,62.6,56.0,4.26,4.27,2.67,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.23,60.3,66.0,3.91,3.95,2.37,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.75,60.3,61.0,7.82,7.74,4.69,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.73,62.0,57.0,5.79,5.76,3.58,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.26,62.1,55.0,4.08,4.1,2.54,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.17,62.2,56.0,6.73,6.71,4.18,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.23,62.4,55.0,3.91,3.94,2.45,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.42,61.4,56.0,4.85,4.82,2.97,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.01,59.6,61.0,6.47,6.52,3.87,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.01,62.0,57.0,6.39,6.45,3.98,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.34,61.5,59.0,4.5,4.47,2.76,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.26,61.8,61.0,6.9,6.95,4.28,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.39,61.7,58.0,4.69,4.71,2.9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.58,59.6,59.0,7.67,7.61,4.55,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.01,62.5,60.0,6.36,6.41,3.99,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.24,61.7,59.0,6.85,6.89,4.24,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.51,60.1,57.0,5.23,5.19,3.13,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.4,60.6,56.0,4.78,4.82,2.91,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5,62.1,55.0,5.22,5.06,3.19,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.31,60.9,57.0,4.34,4.36,2.65,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.56,61.8,55.0,5.31,5.34,3.29,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2.0,60.0,58.0,8.23,8.17,4.92,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.23,61.9,58.0,6.77,6.79,4.2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.01,62.0,58.0,6.41,6.46,3.99,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.53,61.3,61.0,5.15,5.2,3.17,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.32,61.0,57.0,4.4,4.42,2.69,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.51,60.4,57.0,5.15,5.18,3.12,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.42,62.1,55.0,4.78,4.81,2.98,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.32,61.5,56.0,4.41,4.44,2.72,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.31,62.0,56.0,4.37,4.34,2.7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.32,62.2,57.0,4.36,4.38,2.72,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.44,61.9,59.0,4.82,4.87,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.3,61.5,57.0,4.32,4.36,2.66,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.76,62.0,56.0,5.86,5.88,3.64,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.3,61.4,56.0,4.37,4.33,2.67,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5,60.7,57.0,5.1,5.14,3.11,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2.02,62.2,57.0,8.06,7.99,4.99,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.31,61.0,55.0,4.39,4.43,2.69,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.42,60.0,61.0,4.89,4.85,2.92,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.1,62.0,57.0,6.66,6.7,4.14,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.41,62.9,56.0,4.73,4.71,2.97,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.02,62.7,57.0,6.42,6.5,4.05,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.04,61.0,60.0,6.57,6.52,3.99,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.52,62.2,54.0,5.16,5.19,3.22,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.07,61.8,55.0,6.55,6.59,4.06,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.4,62.6,56.0,4.7,4.73,2.95,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.38,59.7,63.0,4.71,4.73,2.82,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.03,62.1,55.0,6.47,6.5,4.03,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.3,62.4,54.0,4.33,4.35,2.71,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.31,62.6,59.0,4.33,4.3,2.7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.51,61.3,58.0,5.15,5.13,3.15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.01,62.3,57.0,8.1,8.04,5.03,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.21,61.1,61.0,6.79,6.87,4.17,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.23,62.4,57.0,6.88,6.83,4.28,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.01,61.2,58.0,6.43,6.47,3.95,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.31,61.7,58.0,4.34,4.38,2.69,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.4,63.9,58.0,4.63,4.67,2.97,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.9,62.0,57.0,6.19,6.22,3.85,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.23,61.3,55.0,6.9,6.94,4.24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.19,60.3,57.0,6.93,6.83,4.15,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.3,61.9,57.0,4.28,4.31,2.66,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2.01,60.0,64.0,8.09,8.17,4.88,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3,61.9,59.0,4.28,4.32,2.66,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.37,61.0,58.0,4.61,4.63,2.82,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.9,61.8,56.0,6.16,6.18,3.81,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.05,63.3,57.0,6.45,6.4,4.07,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.3,63.2,59.0,4.26,4.29,2.7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.26,61.5,56.0,6.97,7.01,4.3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.05,60.4,58.0,6.59,6.55,3.97,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.32,60.8,55.0,4.49,4.42,2.71,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.38,58.8,61.0,4.74,4.71,2.78,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.71,64.1,59.0,7.51,7.46,4.8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.4,62.2,57.0,4.71,4.74,2.94,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.27,63.9,57.0,4.1,4.07,2.61,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.31,63.5,57.0,4.28,4.32,2.73,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.01,64.0,54.0,6.3,6.38,4.06,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.9,61.3,56.0,6.24,6.2,3.81,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.33,61.0,55.0,4.49,4.52,2.75,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.41,61.9,55.0,4.79,4.81,2.97,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.3,61.7,55.0,4.33,4.36,2.68,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.91,60.3,59.0,6.23,6.28,3.77,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.01,61.6,57.0,6.47,6.38,3.96,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.55,60.8,56.0,5.3,5.36,3.24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.03,61.6,57.0,6.51,6.48,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.58,61.3,56.0,5.36,5.4,3.3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.41,62.5,54.0,4.75,4.78,2.98,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.02,57.3,59.0,6.71,6.65,3.83,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.03,61.7,54.0,6.56,6.5,4.03,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.5,63.2,60.0,5.01,5.06,3.18,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.52,61.9,59.0,5.11,5.14,3.17,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.7,60.4,58.0,5.82,5.77,3.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.31,61.9,58.0,4.32,4.31,2.67,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.82,63.1,59.0,5.91,5.97,3.75,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.41,61.0,57.0,4.8,4.78,2.92,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.74,61.6,55.0,5.79,5.83,3.58,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.01,60.0,59.0,6.47,6.41,3.86,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.09,61.8,58.0,6.63,6.58,4.08,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.09,62.1,56.0,6.55,6.59,4.08,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2.01,61.8,59.0,8.15,8.07,5.01,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.62,61.8,56.0,5.45,5.48,3.38,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.69,61.5,61.0,5.61,5.65,3.46,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.19,62.6,58.0,8.24,8.33,5.19,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.0,64.5,58.0,6.33,6.1,4.01,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1.01,63.4,56.0,6.4,6.34,4.04,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2.52,58.5,59.0,8.9,8.87,5.2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.51,60.4,59.0,5.16,5.2,3.13,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.02,60.8,58.0,6.47,6.49,3.94,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.7,62.1,58.0,5.63,5.68,3.51,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.9,62.8,59.0,6.18,6.14,3.87,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.49,57.5,60.0,5.18,5.25,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.01,61.9,60.0,8.09,8.07,5.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.31,61.8,59.0,4.3,4.34,2.67,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2.0,58.6,62.0,8.2,8.17,4.8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.31,61.0,56.0,4.35,4.37,2.66,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.33,59.5,57.0,7.18,7.23,4.29,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.51,60.6,59.0,5.17,5.13,3.12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.31,60.8,60.0,4.37,4.34,2.65,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.5,63.5,61.0,4.98,5.03,3.18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.07,60.2,59.0,6.66,6.69,4.02,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.03,61.5,59.0,6.49,6.42,3.97,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.56,60.9,56.0,5.32,5.35,3.25,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.03,60.7,56.0,6.54,6.6,3.99,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.03,61.0,58.0,6.5,6.54,3.98,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.06,61.3,57.0,6.53,6.56,4.01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.27,61.9,55.0,4.14,4.16,2.57,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.36,61.4,57.0,4.59,4.56,2.81,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.23,58.5,62.0,4.04,4.06,2.37,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,62.2,58.0,6.35,6.39,3.96,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2.14,64.8,60.0,8.11,8.0,5.22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.0,62.1,59.0,6.4,6.29,3.94,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.42,62.9,54.0,4.81,4.79,3.02,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.37,61.0,59.0,4.59,4.63,2.81,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.32,63.1,55.0,4.37,4.34,2.75,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.9,62.0,56.0,6.16,6.2,3.83,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.9,59.4,59.0,6.28,6.31,3.74,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3,62.4,59.0,4.25,4.31,2.67,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2.0,61.1,58.0,8.08,8.11,4.95,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.27,62.3,56.0,4.15,4.17,2.59,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.33,61.5,56.0,4.45,4.5,2.75,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.71,61.4,57.0,5.71,5.75,3.52,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.06,61.5,57.0,6.54,6.56,4.03,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.25,62.2,54.0,4.03,4.07,2.52,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.05,61.7,56.0,6.57,6.53,4.04,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.04,62.8,58.0,6.45,6.42,4.04,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.34,59.9,58.0,4.58,4.54,2.73,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2.01,63.1,59.0,7.98,8.03,5.05,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.2,61.0,58.0,6.84,6.92,4.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2.02,63.1,55.0,8.0,8.09,5.08,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.56,61.9,58.0,5.27,5.3,3.27,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.9,61.8,56.0,6.19,6.24,3.84,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.93,62.2,55.0,6.27,6.24,3.89,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.07,60.8,58.0,6.62,6.68,4.04,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.01,62.0,54.9,6.41,6.44,3.99,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.01,62.6,59.0,6.38,6.3,3.97,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.01,63.9,58.0,6.31,6.37,4.05,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.41,63.1,58.0,4.75,4.72,2.99,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.63,63.3,59.2,5.42,5.44,3.44,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.07,60.6,66.0,6.65,6.46,3.97,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.01,62.5,60.0,6.34,6.39,3.98,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.3,61.1,55.0,4.36,4.38,2.67,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.36,62.5,60.0,4.49,4.53,2.82,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.4,62.6,59.0,4.74,4.68,2.95,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.54,61.9,54.0,5.25,5.28,3.26,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.52,60.4,57.0,5.21,5.24,3.16,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.07,62.1,56.0,6.54,6.6,4.08,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.06,61.7,55.0,6.53,6.56,4.04,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.35,60.1,62.0,4.57,4.52,2.73,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.5,62.3,60.0,5.07,5.1,3.17,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.92,63.7,57.0,6.11,6.14,3.9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3,63.5,57.0,4.25,4.22,2.69,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.5,61.9,55.0,5.09,5.12,3.16,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.05,62.1,60.0,6.48,6.44,4.01,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.25,61.6,55.0,6.89,6.94,4.26,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.1,62.2,57.0,6.62,6.59,4.11,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
