carat,depth,table,x,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,clarity_I1,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
1.08,63.5,56.0,6.53,8.223,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.21,62.8,55.0,6.79,8.68,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.4,61.7,58.0,4.74,6.898,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.41,62.6,57.0,4.77,6.735,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.32,62.7,54.0,4.4,6.628,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.58,58.5,55.0,5.52,7.249,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.1,61.8,58.0,6.6,8.362,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.71,58.0,61.0,5.83,7.847,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.33,59.1,60.0,4.48,6.649,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.25,61.5,60.0,4.02,6.075,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.25,62.1,57.0,4.02,6.282,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,62.5,59.0,6.38,8.679,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7,62.8,59.0,5.65,8.024,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.32,61.4,56.0,4.39,6.579,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.51,62.7,56.0,5.14,7.472,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.51,62.2,57.0,7.33,9.354,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2.03,61.3,59.0,8.08,9.812,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.02,62.0,56.0,6.44,8.463,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.04,61.8,59.0,6.49,8.531,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.37,61.5,56.0,4.59,6.836,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.43,61.9,55.0,4.84,6.849,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.3,61.8,57.0,4.31,6.745,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.5,59.6,60.0,5.15,6.866,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.56,61.7,59.0,7.51,9.089,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.71,62.1,57.0,5.67,8.009,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.25,61.6,54.0,6.94,8.497,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.38,61.3,54.0,4.68,6.234,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.94,62.2,59.0,6.27,8.35,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.35,61.4,55.0,4.55,6.56,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.3,58.7,63.0,4.37,6.223,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.41,61.8,57.0,4.75,6.76,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.31,62.0,55.0,4.34,6.671,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.32,59.3,58.0,4.47,6.985,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.36,60.9,59.0,4.62,6.592,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.54,63.1,57.0,7.34,9.284,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.41,62.1,58.0,4.73,6.526,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2.01,60.9,55.0,8.16,9.776,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.66,61.6,58.1,5.54,7.59,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.02,65.5,57.0,6.19,8.243,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.52,61.2,57.0,5.17,7.501,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.01,62.4,59.0,6.32,8.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.59,61.0,58.0,7.58,9.086,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.6,62.0,57.0,5.41,7.761,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.26,61.8,55.0,4.09,6.114,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.42,62.0,55.0,4.83,6.65,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.8,61.6,56.0,5.94,7.707,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2.01,66.6,54.0,7.76,9.575,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1.76,60.9,60.0,7.79,9.111,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1.63,57.7,60.0,7.71,9.297,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.24,60.1,57.0,7.02,8.473,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.58,61.5,55.0,5.38,7.151,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.74,61.3,57.0,5.81,8.049,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.36,61.4,57.0,4.59,6.375,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.3,62.9,57.0,4.29,6.405,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.71,63.1,58.0,5.65,7.828,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.34,60.7,59.0,7.07,9.137,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.01,61.5,58.0,6.4,8.448,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.41,62.7,56.0,4.76,6.967,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.9,62.8,59.0,6.12,8.404,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.31,60.8,56.0,4.41,6.649,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.37,60.2,60.0,4.7,6.436,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2.01,62.3,57.0,8.05,9.442,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.71,61.2,59.0,5.74,7.946,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.52,64.6,55.0,7.24,8.914,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2.22,59.2,59.0,8.54,9.514,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.47,61.1,61.0,4.97,6.929,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.0,66.3,62.0,6.27,8.328,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2.25,61.9,59.0,8.42,9.316,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.55,60.9,57.0,5.24,7.003,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.38,62.3,53.6,4.65,6.834,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.51,64.2,54.0,7.18,9.362,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.21,60.5,58.0,6.95,8.747,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.0,63.4,59.0,6.27,9.031,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.33,60.4,59.0,4.47,6.611,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.39,61.3,59.0,7.15,8.968,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.5,62.0,63.0,7.28,8.894,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.53,61.5,57.0,5.21,7.491,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.3,62.3,58.0,4.32,6.515,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3,61.0,60.0,4.3,6.265,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.51,61.8,55.0,5.15,7.638,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6,61.2,56.0,5.45,7.691,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.5,61.0,58.0,5.14,6.865,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.61,62.1,56.0,5.42,7.681,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.46,62.5,56.0,4.93,6.926,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2.01,62.2,58.0,7.99,9.725,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.07,61.5,57.0,6.57,8.657,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.01,63.4,57.0,6.39,8.186,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.41,61.0,57.0,4.82,6.729,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.45,60.8,60.0,4.94,7.156,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.42,62.5,57.0,4.77,6.784,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.92,61.8,57.0,6.27,8.109,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.01,63.9,59.0,6.34,8.849,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.23,60.4,59.0,3.95,6.273,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.54,62.8,57.0,5.25,7.391,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.55,60.4,56.0,5.36,7.783,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.4,62.4,57.0,4.72,7.242,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.78,63.1,56.0,5.84,7.761,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.9,62.6,56.0,6.13,8.122,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.52,63.5,57.0,5.13,7.511,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.7,63.1,58.0,5.6,7.909,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.9,63.5,59.0,6.1,8.368,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.9,62.1,61.0,6.07,8.145,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.51,62.2,61.0,7.25,9.089,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.0,63.6,58.0,6.31,8.505,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.08,61.8,55.0,6.57,8.844,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.72,63.2,61.0,7.57,9.51,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.38,60.6,56.0,4.73,6.718,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.9,63.8,55.0,6.09,8.368,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.36,61.0,55.0,4.62,6.368,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.91,62.0,56.0,6.2,8.443,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.37,62.1,60.0,4.61,6.562,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.9,61.1,54.0,6.29,8.148,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.5,60.4,56.0,5.15,7.545,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.51,62.3,55.0,7.35,9.599,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.32,61.2,55.0,4.41,6.26,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.51,63.3,56.0,5.02,7.039,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.41,62.7,56.0,4.77,6.967,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.9,64.2,54.0,6.08,8.146,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2.01,62.1,55.0,8.12,9.421,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.32,61.9,55.0,4.38,6.842,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2.0,64.1,55.0,7.94,9.792,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.91,62.8,57.0,6.17,8.349,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.71,58.1,58.0,5.92,8.116,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.53,62.5,57.0,7.38,9.352,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.19,60.8,59.0,6.87,8.648,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.62,55.1,66.0,5.85,7.403,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.2,62.9,57.0,6.73,8.559,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.7,61.6,56.0,5.7,8.111,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.39,62.7,58.0,4.65,6.75,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.33,61.9,55.0,4.42,6.766,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.53,62.2,54.0,5.19,7.729,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.34,61.0,59.0,4.48,6.613,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.02,60.9,59.0,6.56,9.08,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.5,67.1,57.0,4.92,6.441,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.55,60.5,56.0,5.36,7.575,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.3,62.3,55.0,4.3,6.76,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.31,61.2,56.0,4.38,6.953,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.77,63.4,57.0,5.8,8.099,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.55,64.3,57.9,5.16,7.244,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.9,65.8,58.0,5.99,8.451,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3,58.8,61.0,4.43,6.41,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.26,61.8,58.0,6.91,8.533,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.8,62.1,56.0,5.93,8.305,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.73,62.7,58.0,5.76,7.902,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.27,62.5,55.0,4.12,6.223,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.5,61.9,61.0,5.09,7.27,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,63.1,63.0,6.33,8.22,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.9,67.0,56.0,5.91,8.031,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.52,62.0,56.0,5.14,7.377,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.75,60.4,56.0,5.9,8.247,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.71,61.9,63.0,5.74,7.773,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.4,63.1,57.0,4.73,6.829,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.56,62.0,56.0,7.39,9.257,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.29,62.3,58.0,4.22,6.498,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.9,63.0,56.0,6.13,8.658,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.03,59.0,55.0,6.67,8.956,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.07,60.2,55.0,6.64,8.7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.28,59.6,59.0,4.3,6.465,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.59,62.6,54.0,5.32,7.417,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.9,62.7,57.0,6.1,8.292,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.43,60.2,55.0,4.92,7.107,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2.0,63.3,59.0,8.03,9.785,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.01,62.9,58.0,6.38,8.078,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.33,62.0,55.0,7.12,9.263,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.31,62.0,56.0,4.39,6.528,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.41,62.3,56.0,4.78,7.125,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.51,63.0,59.0,7.3,9.16,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.3,61.7,58.0,4.32,6.41,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.4,63.4,58.0,4.61,6.447,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1.04,64.9,58.0,6.36,8.636,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2.33,59.9,59.0,8.7,9.596,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.35,60.9,57.0,4.51,6.72,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.26,60.1,59.0,7.0,8.547,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.4,61.7,59.0,4.76,6.957,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.71,63.7,56.0,5.68,7.733,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.71,62.7,60.0,5.73,8.237,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.12,61.4,57.0,6.69,9.173,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.74,61.1,56.0,7.85,9.323,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.73,62.0,57.0,5.86,7.956,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.71,61.4,55.0,5.76,7.834,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.4,61.1,56.0,4.75,6.816,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.41,60.0,61.0,4.77,6.526,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.38,59.2,58.0,4.8,7.136,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.33,63.7,56.0,6.92,8.848,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.4,61.8,53.0,4.75,6.965,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.7,62.9,58.0,5.65,7.829,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.37,60.5,56.0,4.66,6.831,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.59,62.2,60.0,5.37,7.661,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.54,62.3,58.0,5.26,7.434,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.7,63.1,58.0,5.69,7.742,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.91,59.2,60.0,6.3,8.294,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.31,63.6,55.0,4.29,6.492,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.33,61.4,60.0,4.39,6.766,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.34,62.4,56.0,4.45,6.129,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.1,60.5,56.0,6.76,9.129,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.5,60.0,63.0,5.06,7.088,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.31,59.9,59.0,4.38,6.299,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.27,63.2,55.0,4.1,6.153,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.31,62.3,58.0,4.38,6.286,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.5,62.8,61.0,4.94,7.277,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.26,59.1,59.0,7.09,8.683,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.41,63.8,60.0,7.12,9.133,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.58,61.2,57.0,5.36,7.59,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.53,61.4,58.0,5.19,7.356,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.72,63.4,56.0,5.67,7.553,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.32,62.2,57.0,4.36,5.974,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.3,62.6,58.0,4.22,6.159,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.31,61.9,56.0,7.03,9.22,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.53,62.6,56.0,5.28,6.982,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.34,59.7,59.0,4.54,6.477,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.0,60.1,60.0,6.45,8.677,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.53,60.8,57.0,5.23,7.114,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.5,60.8,56.0,5.17,7.277,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.43,62.6,59.0,7.19,9.538,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.52,63.0,56.0,5.18,6.768,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.3,62.5,57.0,4.27,5.945,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.41,64.1,57.0,4.72,6.592,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.7,58.0,62.0,5.78,7.919,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.93,59.5,60.0,6.39,8.194,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.52,62.3,56.0,5.12,7.241,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.9,63.6,55.0,6.15,8.458,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.0,64.9,56.0,6.2,7.782,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1.09,62.0,54.0,6.64,8.38,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.5,59.1,59.0,5.19,7.44,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.36,61.8,58.0,4.55,6.748,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.56,60.4,58.0,5.32,7.236,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.43,59.7,59.0,4.93,6.87,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.4,61.6,56.0,4.72,6.417,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.3,64.0,58.0,6.91,8.564,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.41,61.7,58.0,4.76,6.926,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.33,63.6,57.0,4.39,6.098,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
