carat,depth,table,x,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,clarity_I1,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
0.3,61.9,61.0,4.28,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.91,61.8,56.0,6.19,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,61.0,55.0,6.45,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.93,64.4,57.0,6.14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.31,61.8,56.0,4.36,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.32,61.6,55.0,4.43,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7,62.1,60.0,5.62,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.25,62.9,58.0,4.01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.68,61.3,56.0,7.77,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.5,60.2,61.0,7.27,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.2,63.2,59.0,6.77,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.3,62.6,56.0,4.26,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.23,60.3,66.0,3.91,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.75,60.3,61.0,7.82,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.73,62.0,57.0,5.79,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.26,62.1,55.0,4.08,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.17,62.2,56.0,6.73,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.23,62.4,55.0,3.91,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.42,61.4,56.0,4.85,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.01,59.6,61.0,6.47,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.01,62.0,57.0,6.39,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.34,61.5,59.0,4.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.26,61.8,61.0,6.9,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.39,61.7,58.0,4.69,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.58,59.6,59.0,7.67,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.01,62.5,60.0,6.36,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.24,61.7,59.0,6.85,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.51,60.1,57.0,5.23,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.4,60.6,56.0,4.78,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5,62.1,55.0,5.22,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.31,60.9,57.0,4.34,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.56,61.8,55.0,5.31,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2.0,60.0,58.0,8.23,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.23,61.9,58.0,6.77,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.01,62.0,58.0,6.41,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.53,61.3,61.0,5.15,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.32,61.0,57.0,4.4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.51,60.4,57.0,5.15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.42,62.1,55.0,4.78,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.32,61.5,56.0,4.41,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.31,62.0,56.0,4.37,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.32,62.2,57.0,4.36,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.44,61.9,59.0,4.82,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.3,61.5,57.0,4.32,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.76,62.0,56.0,5.86,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.3,61.4,56.0,4.37,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5,60.7,57.0,5.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2.02,62.2,57.0,8.06,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.31,61.0,55.0,4.39,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.42,60.0,61.0,4.89,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.1,62.0,57.0,6.66,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.41,62.9,56.0,4.73,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.02,62.7,57.0,6.42,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.04,61.0,60.0,6.57,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.52,62.2,54.0,5.16,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.07,61.8,55.0,6.55,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.4,62.6,56.0,4.7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.38,59.7,63.0,4.71,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.03,62.1,55.0,6.47,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.3,62.4,54.0,4.33,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.31,62.6,59.0,4.33,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.51,61.3,58.0,5.15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.01,62.3,57.0,8.1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.21,61.1,61.0,6.79,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.23,62.4,57.0,6.88,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.01,61.2,58.0,6.43,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.31,61.7,58.0,4.34,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.4,63.9,58.0,4.63,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.9,62.0,57.0,6.19,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.23,61.3,55.0,6.9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.19,60.3,57.0,6.93,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.3,61.9,57.0,4.28,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2.01,60.0,64.0,8.09,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3,61.9,59.0,4.28,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.37,61.0,58.0,4.61,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.9,61.8,56.0,6.16,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.05,63.3,57.0,6.45,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.3,63.2,59.0,4.26,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.26,61.5,56.0,6.97,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.05,60.4,58.0,6.59,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.32,60.8,55.0,4.49,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.38,58.8,61.0,4.74,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.71,64.1,59.0,7.51,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.4,62.2,57.0,4.71,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.27,63.9,57.0,4.1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.31,63.5,57.0,4.28,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.01,64.0,54.0,6.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.9,61.3,56.0,6.24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.33,61.0,55.0,4.49,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.41,61.9,55.0,4.79,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.3,61.7,55.0,4.33,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.91,60.3,59.0,6.23,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.01,61.6,57.0,6.47,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.55,60.8,56.0,5.3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.03,61.6,57.0,6.51,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.58,61.3,56.0,5.36,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.41,62.5,54.0,4.75,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.02,57.3,59.0,6.71,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.03,61.7,54.0,6.56,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.5,63.2,60.0,5.01,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.52,61.9,59.0,5.11,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.7,60.4,58.0,5.82,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.31,61.9,58.0,4.32,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.82,63.1,59.0,5.91,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.41,61.0,57.0,4.8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.74,61.6,55.0,5.79,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.01,60.0,59.0,6.47,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.09,61.8,58.0,6.63,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.09,62.1,56.0,6.55,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2.01,61.8,59.0,8.15,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.62,61.8,56.0,5.45,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.69,61.5,61.0,5.61,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.19,62.6,58.0,8.24,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.0,64.5,58.0,6.33,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1.01,63.4,56.0,6.4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2.52,58.5,59.0,8.9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.51,60.4,59.0,5.16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.02,60.8,58.0,6.47,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.7,62.1,58.0,5.63,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.9,62.8,59.0,6.18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.49,57.5,60.0,5.18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.01,61.9,60.0,8.09,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.31,61.8,59.0,4.3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2.0,58.6,62.0,8.2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.31,61.0,56.0,4.35,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.33,59.5,57.0,7.18,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.51,60.6,59.0,5.17,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.31,60.8,60.0,4.37,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.5,63.5,61.0,4.98,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.07,60.2,59.0,6.66,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.03,61.5,59.0,6.49,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.56,60.9,56.0,5.32,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.03,60.7,56.0,6.54,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.03,61.0,58.0,6.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.06,61.3,57.0,6.53,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.27,61.9,55.0,4.14,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.36,61.4,57.0,4.59,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.23,58.5,62.0,4.04,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,62.2,58.0,6.35,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2.14,64.8,60.0,8.11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.0,62.1,59.0,6.4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.42,62.9,54.0,4.81,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.37,61.0,59.0,4.59,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.32,63.1,55.0,4.37,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.9,62.0,56.0,6.16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.9,59.4,59.0,6.28,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3,62.4,59.0,4.25,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2.0,61.1,58.0,8.08,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.27,62.3,56.0,4.15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.33,61.5,56.0,4.45,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.71,61.4,57.0,5.71,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.06,61.5,57.0,6.54,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.25,62.2,54.0,4.03,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.05,61.7,56.0,6.57,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.04,62.8,58.0,6.45,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.34,59.9,58.0,4.58,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2.01,63.1,59.0,7.98,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.2,61.0,58.0,6.84,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2.02,63.1,55.0,8.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.56,61.9,58.0,5.27,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.9,61.8,56.0,6.19,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.93,62.2,55.0,6.27,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.07,60.8,58.0,6.62,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.01,62.0,54.9,6.41,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.01,62.6,59.0,6.38,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.01,63.9,58.0,6.31,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.41,63.1,58.0,4.75,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.63,63.3,59.2,5.42,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.07,60.6,66.0,6.65,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.01,62.5,60.0,6.34,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.3,61.1,55.0,4.36,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.36,62.5,60.0,4.49,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.4,62.6,59.0,4.74,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.54,61.9,54.0,5.25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.52,60.4,57.0,5.21,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.07,62.1,56.0,6.54,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.06,61.7,55.0,6.53,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.35,60.1,62.0,4.57,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.5,62.3,60.0,5.07,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.92,63.7,57.0,6.11,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3,63.5,57.0,4.25,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.5,61.9,55.0,5.09,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.05,62.1,60.0,6.48,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.25,61.6,55.0,6.89,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.1,62.2,57.0,6.62,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.56,61.1,55.0,5.33,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.72,62.1,57.5,5.72,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.18,59.9,59.0,6.85,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.9,60.5,64.0,6.18,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.36,59.9,59.0,4.63,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.25,59.7,58.0,4.13,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3,63.3,55.0,4.29,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.51,61.8,63.0,7.34,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.26,62.6,59.0,4.06,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.74,62.3,60.0,5.78,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.5,62.3,56.0,5.09,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.3,61.9,57.0,4.29,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.11,62.5,59.0,6.59,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.3,61.0,59.0,4.3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.05,59.2,60.0,6.59,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.63,59.2,61.0,5.6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.51,63.5,56.0,5.07,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.52,59.7,56.0,5.28,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.05,62.1,58.0,6.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.41,65.3,58.0,4.62,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.5,68.6,56.0,4.87,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.46,62.8,59.0,7.13,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.02,61.1,61.0,6.51,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.35,61.0,60.0,4.58,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.41,61.6,59.0,4.73,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.53,61.7,56.0,5.2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.4,61.7,62.0,4.76,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.28,61.6,57.0,4.22,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.0,62.2,57.0,6.45,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.7,60.9,59.0,5.69,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.89,62.1,55.0,6.15,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.2,62.4,58.0,6.75,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.4,60.9,60.0,4.78,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.72,61.3,55.0,5.78,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.25,62.4,55.0,6.85,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.42,61.1,57.0,4.82,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.01,61.2,56.0,6.48,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.5,58.5,60.0,7.52,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.01,62.6,61.0,6.36,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.51,62.0,59.0,5.08,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.13,61.3,57.0,6.73,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.12,62.0,57.0,6.68,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.9,61.1,63.0,6.12,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.21,59.3,58.0,7.01,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.47,60.2,64.0,5.1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.22,61.7,59.0,6.92,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1.0,62.8,57.0,6.37,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.03,60.4,60.0,6.41,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.31,62.9,57.0,4.32,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.38,61.4,56.0,4.68,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.42,62.1,57.0,4.78,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.72,61.4,58.0,5.75,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.7,61.4,57.0,5.71,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.46,63.4,68.0,4.88,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.5,61.2,55.0,5.12,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.33,63.0,62.0,6.9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.72,58.3,62.0,5.87,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.58,60.6,59.0,5.37,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1.53,61.9,57.0,7.35,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.52,61.8,55.0,5.17,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.31,61.4,58.0,4.33,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.79,62.2,57.0,5.89,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
