carat,depth,table,x,y,z,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,clarity_I1,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
0.72,62.2,58.0,5.72,5.76,3.57,7.807,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.43,61.5,56.0,4.86,4.89,3.0,7.169,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.9,61.1,56.0,6.23,6.3,3.83,8.267,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.3,66.6,54.0,4.14,4.18,2.77,6.373,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.01,62.4,58.0,6.41,6.38,3.99,8.717,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.5,62.1,60.0,7.34,7.28,4.54,8.868,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.56,61.1,57.0,5.38,5.33,3.27,7.53,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.33,62.4,54.0,4.41,4.44,2.76,6.41,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.5,63.1,57.0,5.04,5.0,3.17,7.447,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.2,62.9,59.0,6.75,6.69,4.23,8.695,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.7,62.2,55.0,5.62,5.67,3.51,7.672,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.38,62.4,54.0,4.68,4.64,2.91,6.906,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.43,61.5,56.0,4.87,4.82,2.98,6.97,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.42,62.1,55.0,4.79,4.81,2.98,7.19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.31,61.8,56.0,4.36,4.34,2.69,6.771,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.04,62.3,58.0,6.44,6.5,4.03,8.338,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.26,61.5,59.0,6.92,6.96,4.27,9.056,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3,62.2,55.0,4.29,4.33,2.68,6.314,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.56,61.5,58.0,7.47,7.43,4.58,9.406,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.43,61.0,57.0,4.87,4.84,2.96,6.875,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.5,59.6,61.0,5.12,5.19,3.07,7.102,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.27,62.9,55.0,4.13,4.15,2.6,6.339,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.78,62.2,56.0,5.85,5.91,3.66,8.207,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.53,63.2,56.0,5.14,5.18,3.26,7.482,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.06,62.1,58.0,6.49,6.53,4.04,8.515,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.4,63.1,59.0,4.68,4.64,2.94,6.844,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.59,63.4,56.0,5.36,5.29,3.38,7.227,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.08,63.5,56.0,6.53,6.48,4.13,8.223,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.21,62.8,55.0,6.79,6.74,4.25,8.68,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.4,61.7,58.0,4.74,4.7,2.91,6.898,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.41,62.6,57.0,4.77,4.72,2.97,6.735,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.32,62.7,54.0,4.4,4.37,2.75,6.628,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.58,58.5,55.0,5.52,5.39,3.19,7.249,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.1,61.8,58.0,6.6,6.63,4.09,8.362,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.71,58.0,61.0,5.83,5.85,3.39,7.847,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.33,59.1,60.0,4.48,4.52,2.66,6.649,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.25,61.5,60.0,4.02,4.04,2.48,6.075,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.25,62.1,57.0,4.02,4.06,2.5,6.282,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,62.5,59.0,6.38,6.32,3.97,8.679,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7,62.8,59.0,5.65,5.69,3.56,8.024,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.32,61.4,56.0,4.39,4.37,2.69,6.579,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.51,62.7,56.0,5.14,5.1,3.21,7.472,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.51,62.2,57.0,7.33,7.29,4.55,9.354,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2.03,61.3,59.0,8.08,8.11,4.96,9.812,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.02,62.0,56.0,6.44,6.46,4.0,8.463,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.04,61.8,59.0,6.49,6.55,4.03,8.531,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.37,61.5,56.0,4.59,4.61,2.83,6.836,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.43,61.9,55.0,4.84,4.86,3.0,6.849,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.3,61.8,57.0,4.31,4.33,2.67,6.745,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.5,59.6,60.0,5.15,5.18,3.08,6.866,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.56,61.7,59.0,7.51,7.43,4.61,9.089,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.71,62.1,57.0,5.67,5.69,3.53,8.009,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.25,61.6,54.0,6.94,6.88,4.25,8.497,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.38,61.3,54.0,4.68,4.7,2.87,6.234,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.94,62.2,59.0,6.27,6.23,3.89,8.35,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.35,61.4,55.0,4.55,4.6,2.81,6.56,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.3,58.7,63.0,4.37,4.32,2.55,6.223,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.41,61.8,57.0,4.75,4.79,2.95,6.76,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.31,62.0,55.0,4.34,4.37,2.7,6.671,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.32,59.3,58.0,4.47,4.44,2.62,6.985,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.36,60.9,59.0,4.62,4.58,2.8,6.592,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.54,63.1,57.0,7.34,7.4,4.65,9.284,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.41,62.1,58.0,4.73,4.77,2.95,6.526,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2.01,60.9,55.0,8.16,8.19,4.98,9.776,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.66,61.6,58.1,5.54,5.58,3.42,7.59,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.02,65.5,57.0,6.19,6.24,4.07,8.243,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.52,61.2,57.0,5.17,5.22,3.18,7.501,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.01,62.4,59.0,6.32,6.37,3.96,8.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.59,61.0,58.0,7.58,7.51,4.6,9.086,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.6,62.0,57.0,5.41,5.46,3.37,7.761,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.26,61.8,55.0,4.09,4.13,2.54,6.114,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.42,62.0,55.0,4.83,4.85,3.0,6.65,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.8,61.6,56.0,5.94,5.98,3.67,7.707,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2.01,66.6,54.0,7.76,7.92,5.22,9.575,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1.76,60.9,60.0,7.79,7.83,4.76,9.111,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1.63,57.7,60.0,7.71,7.79,4.47,9.297,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.24,60.1,57.0,7.02,6.98,4.21,8.473,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.58,61.5,55.0,5.38,5.42,3.32,7.151,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.74,61.3,57.0,5.81,5.83,3.57,8.049,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.36,61.4,57.0,4.59,4.63,2.83,6.375,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.3,62.9,57.0,4.29,4.33,2.71,6.405,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.71,63.1,58.0,5.65,5.69,3.58,7.828,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.34,60.7,59.0,7.07,7.04,4.28,9.137,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.01,61.5,58.0,6.4,6.43,3.95,8.448,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.41,62.7,56.0,4.76,4.71,2.97,6.967,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.9,62.8,59.0,6.12,6.18,3.86,8.404,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.31,60.8,56.0,4.41,4.43,2.69,6.649,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.37,60.2,60.0,4.7,4.6,2.8,6.436,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2.01,62.3,57.0,8.05,7.99,5.0,9.442,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.71,61.2,59.0,5.74,5.69,3.5,7.946,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.52,64.6,55.0,7.24,7.19,4.66,8.914,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2.22,59.2,59.0,8.54,8.46,5.03,9.514,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.47,61.1,61.0,4.97,5.01,3.05,6.929,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.0,66.3,62.0,6.27,6.06,4.09,8.328,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2.25,61.9,59.0,8.42,8.35,5.19,9.316,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.55,60.9,57.0,5.24,5.3,3.21,7.003,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.38,62.3,53.6,4.65,4.67,2.9,6.834,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.51,64.2,54.0,7.18,7.27,4.64,9.362,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.21,60.5,58.0,6.95,6.89,4.19,8.747,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.0,63.4,59.0,6.27,6.24,4.0,9.031,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.33,60.4,59.0,4.47,4.43,2.69,6.611,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.39,61.3,59.0,7.15,7.24,4.41,8.968,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.5,62.0,63.0,7.28,7.24,4.5,8.894,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.53,61.5,57.0,5.21,5.23,3.21,7.491,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.3,62.3,58.0,4.32,4.29,2.68,6.515,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3,61.0,60.0,4.3,4.36,2.64,6.265,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.51,61.8,55.0,5.15,31.8,5.12,7.638,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6,61.2,56.0,5.45,5.44,3.33,7.691,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.5,61.0,58.0,5.14,5.05,3.11,6.865,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.61,62.1,56.0,5.42,5.44,3.37,7.681,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.46,62.5,56.0,4.93,4.89,3.07,6.926,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2.01,62.2,58.0,7.99,8.05,4.99,9.725,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.07,61.5,57.0,6.57,6.59,4.05,8.657,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.01,63.4,57.0,6.39,6.32,4.03,8.186,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.41,61.0,57.0,4.82,4.79,2.93,6.729,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.45,60.8,60.0,4.94,4.9,2.99,7.156,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.42,62.5,57.0,4.77,4.8,2.99,6.784,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.92,61.8,57.0,6.27,6.25,3.87,8.109,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.01,63.9,59.0,6.34,6.31,4.04,8.849,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.23,60.4,59.0,3.95,4.0,2.4,6.273,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.54,62.8,57.0,5.25,5.2,3.28,7.391,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.55,60.4,56.0,5.36,5.38,3.24,7.783,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.4,62.4,57.0,4.72,4.67,2.93,7.242,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.78,63.1,56.0,5.84,5.88,3.7,7.761,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.9,62.6,56.0,6.13,6.17,3.85,8.122,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.52,63.5,57.0,5.13,5.08,3.24,7.511,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.7,63.1,58.0,5.6,5.66,3.55,7.909,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.9,63.5,59.0,6.1,6.13,3.88,8.368,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.9,62.1,61.0,6.07,6.11,3.78,8.145,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.51,62.2,61.0,7.25,7.32,4.53,9.089,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.0,63.6,58.0,6.31,6.27,4.0,8.505,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.08,61.8,55.0,6.57,6.63,4.08,8.844,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.72,63.2,61.0,7.57,7.62,4.8,9.51,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.38,60.6,56.0,4.73,4.7,2.86,6.718,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.9,63.8,55.0,6.09,6.13,3.9,8.368,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.36,61.0,55.0,4.62,4.66,2.83,6.368,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.91,62.0,56.0,6.2,6.22,3.85,8.443,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.37,62.1,60.0,4.61,4.54,2.84,6.562,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.9,61.1,54.0,6.29,6.27,3.84,8.148,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.5,60.4,56.0,5.15,5.21,3.13,7.545,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.51,62.3,55.0,7.35,7.29,4.56,9.599,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.32,61.2,55.0,4.41,4.45,2.71,6.26,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.51,63.3,56.0,5.02,5.06,3.19,7.039,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.41,62.7,56.0,4.77,4.74,2.98,6.967,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.9,64.2,54.0,6.08,6.11,3.91,8.146,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2.01,62.1,55.0,8.12,8.08,5.03,9.421,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.32,61.9,55.0,4.38,4.37,2.71,6.842,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2.0,64.1,55.0,7.94,7.88,5.07,9.792,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.91,62.8,57.0,6.17,6.12,3.86,8.349,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.71,58.1,58.0,5.92,5.88,3.43,8.116,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.53,62.5,57.0,7.38,7.31,4.59,9.352,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.19,60.8,59.0,6.87,6.84,4.17,8.648,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.62,55.1,66.0,5.85,5.7,3.18,7.403,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.2,62.9,57.0,6.73,6.78,4.25,8.559,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.7,61.6,56.0,5.7,5.72,3.52,8.111,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.39,62.7,58.0,4.65,4.69,2.93,6.75,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.33,61.9,55.0,4.42,4.44,2.74,6.766,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.53,62.2,54.0,5.19,5.23,3.24,7.729,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.34,61.0,59.0,4.48,4.51,2.74,6.613,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.02,60.9,59.0,6.56,6.44,3.96,9.08,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.5,67.1,57.0,4.92,4.87,3.28,6.441,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.55,60.5,56.0,5.36,5.37,3.24,7.575,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.3,62.3,55.0,4.3,4.33,2.69,6.76,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.31,61.2,56.0,4.38,4.34,2.67,6.953,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.77,63.4,57.0,5.8,5.84,3.69,8.099,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.55,64.3,57.9,5.16,5.21,3.33,7.244,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.9,65.8,58.0,5.99,6.01,3.95,8.451,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3,58.8,61.0,4.43,4.38,2.59,6.41,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.26,61.8,58.0,6.91,6.88,4.26,8.533,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.8,62.1,56.0,5.93,5.98,3.7,8.305,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.73,62.7,58.0,5.76,5.7,3.59,7.902,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.27,62.5,55.0,4.12,4.16,2.59,6.223,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.5,61.9,61.0,5.09,5.12,3.16,7.27,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,63.1,63.0,6.33,6.23,3.96,8.22,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.9,67.0,56.0,5.91,5.83,3.93,8.031,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.52,62.0,56.0,5.14,5.2,3.21,7.377,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.75,60.4,56.0,5.9,5.96,3.58,8.247,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.71,61.9,63.0,5.74,5.69,3.54,7.773,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.4,63.1,57.0,4.73,4.69,2.97,6.829,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.56,62.0,56.0,7.39,7.42,4.6,9.257,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.29,62.3,58.0,4.22,4.25,2.64,6.498,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.9,63.0,56.0,6.13,6.18,3.88,8.658,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.03,59.0,55.0,6.67,6.62,3.92,8.956,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.07,60.2,55.0,6.64,6.68,4.01,8.7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.28,59.6,59.0,4.3,4.33,2.57,6.465,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.59,62.6,54.0,5.32,5.38,3.35,7.417,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.9,62.7,57.0,6.1,6.15,3.84,8.292,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.43,60.2,55.0,4.92,4.95,2.97,7.107,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2.0,63.3,59.0,8.03,7.96,5.06,9.785,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.01,62.9,58.0,6.38,6.34,4.0,8.078,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.33,62.0,55.0,7.12,7.07,4.4,9.263,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.31,62.0,56.0,4.39,4.35,2.71,6.528,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.41,62.3,56.0,4.78,4.75,2.97,7.125,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.51,63.0,59.0,7.3,7.28,4.59,9.16,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.3,61.7,58.0,4.32,4.27,2.65,6.41,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.4,63.4,58.0,4.61,4.64,2.93,6.447,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1.04,64.9,58.0,6.36,6.33,4.12,8.636,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2.33,59.9,59.0,8.7,8.65,5.2,9.596,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.35,60.9,57.0,4.51,4.55,2.76,6.72,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.26,60.1,59.0,7.0,6.91,4.18,8.547,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.4,61.7,59.0,4.76,4.73,2.93,6.957,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.71,63.7,56.0,5.68,5.63,3.6,7.733,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.71,62.7,60.0,5.73,5.62,3.56,8.237,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
